@RELATION session_attributes.arff

@ATTRIBUTE sessionID STRING
@ATTRIBUTE /shuttle/countdown/ {0, 1}
@ATTRIBUTE /shuttle/missions/sts-71/images/images.html {0, 1}
@ATTRIBUTE /shuttle/missions/sts-71/mission-sts-71.html {0, 1}
@ATTRIBUTE / {0, 1}
@ATTRIBUTE /ksc.html {0, 1}
@ATTRIBUTE /shuttle/countdown/liftoff.html {0, 1}
@ATTRIBUTE /shuttle/missions/missions.html {0, 1}
@ATTRIBUTE /htbin/cdt_main.pl {0, 1}
@ATTRIBUTE /shuttle/missions/sts-71/movies/movies.html {0, 1}
@ATTRIBUTE /history/apollo/apollo.html {0, 1}
@ATTRIBUTE /history/apollo/apollo-13/apollo-13.html {0, 1}
@ATTRIBUTE /history/history.html {0, 1}
@ATTRIBUTE /shuttle/countdown/countdown.html {0, 1}
@ATTRIBUTE /shuttle/technology/sts-newsref/stsref-toc.html {0, 1}
@ATTRIBUTE /shuttle/resources/orbiters/atlantis.html {0, 1}
@ATTRIBUTE /htbin/cdt_clock.pl {0, 1}
@ATTRIBUTE /software/winvn/winvn.html {0, 1}
@ATTRIBUTE /shuttle/countdown/lps/fr.html {0, 1}
@ATTRIBUTE /shuttle/missions/sts-67/mission-sts-67.html {0, 1}
@ATTRIBUTE /history/apollo/apollo-13/apollo-13-info.html {0, 1}
@ATTRIBUTE /history/apollo/apollo-11/apollo-11.html {0, 1}
@ATTRIBUTE /facilities/lc39a.html {0, 1}
@ATTRIBUTE /shuttle/missions/sts-70/mission-sts-70.html {0, 1}
@ATTRIBUTE /shuttle/countdown/tour.html {0, 1}
@ATTRIBUTE /history/apollo/apollo-13/ {0, 1}
@ATTRIBUTE /history/apollo/apollo-13/images/ {0, 1}
@ATTRIBUTE /shuttle/missions/sts-71/news/ {0, 1}
@ATTRIBUTE /shuttle/missions/sts-63/mission-sts-63.html {0, 1}
@ATTRIBUTE session_time NUMERIC
@ATTRIBUTE visited_sites NUMERIC
@ATTRIBUTE avg_time_per_site NUMERIC
@ATTRIBUTE session_time_categories {t<2min, 2min<=t<5min, 5min<=t<30min}
@ATTRIBUTE session_average_time_per_site_categories {t<2min, 2min<=t<5min, 5min<=t<30min}
@ATTRIBUTE done_things_categories {x<=4, 4<=t<10, x>=10}

@DATA
3baffe02-1247-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,15.0,t<2min,t<2min,x<=4
15146834-1240-11eb-91d9-e935f39b3778,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,3,52.333333333333336,2min<=t<5min,t<2min,x<=4
752fab7c-124d-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,3,34.333333333333336,t<2min,t<2min,x<=4
c1c007da-124c-11eb-91d9-e935f39b3778,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,7.5,t<2min,t<2min,x<=4
c47bf8fe-1246-11eb-91d9-e935f39b3778,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,13.666666666666666,t<2min,t<2min,x<=4
40b72542-124c-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,16.0,t<2min,t<2min,x<=4
67801464-1246-11eb-91d9-e935f39b3778,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1355,6,225.83333333333334,5min<=t<30min,2min<=t<5min,4<=t<10
6f5fd28a-1248-11eb-91d9-e935f39b3778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,202,3,67.33333333333333,2min<=t<5min,t<2min,x<=4
2cad58b9-1243-11eb-91d9-e935f39b3778,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708,4,427.0,5min<=t<30min,5min<=t<30min,x<=4
2decf13e-1243-11eb-91d9-e935f39b3778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,471,10,47.1,5min<=t<30min,t<2min,4<=t<10
62d6ab32-1244-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2,56.0,t<2min,t<2min,x<=4
1172a060-124f-11eb-91d9-e935f39b3778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,11.0,t<2min,t<2min,x<=4
76e0f7da-124f-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,120,3,40.0,t<2min,t<2min,x<=4
d7f697d0-1251-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,15.5,t<2min,t<2min,x<=4
036ea934-124d-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,20.5,t<2min,t<2min,x<=4
7662a110-1245-11eb-91d9-e935f39b3778,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1177,13,90.53846153846153,5min<=t<30min,t<2min,x>=10
7662a113-1245-11eb-91d9-e935f39b3778,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,5,96.0,5min<=t<30min,t<2min,4<=t<10
7662a112-1245-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2,22.5,t<2min,t<2min,x<=4
7662a10f-1245-11eb-91d9-e935f39b3778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,505,5,101.0,5min<=t<30min,t<2min,4<=t<10
7662a111-1245-11eb-91d9-e935f39b3778,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,3,348.0,5min<=t<30min,5min<=t<30min,x<=4
7662a10e-1245-11eb-91d9-e935f39b3778,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677,6,279.5,5min<=t<30min,2min<=t<5min,4<=t<10
7662a10d-1245-11eb-91d9-e935f39b3778,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,10,122.7,5min<=t<30min,2min<=t<5min,4<=t<10
7662a10c-1245-11eb-91d9-e935f39b3778,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,15,78.06666666666666,5min<=t<30min,t<2min,x>=10
7662a10b-1245-11eb-91d9-e935f39b3778,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1139,27,42.18518518518518,5min<=t<30min,t<2min,x>=10
4e1c8f34-1250-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,3,47.0,2min<=t<5min,t<2min,x<=4
5fb7e9e4-1252-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,50.0,2min<=t<5min,t<2min,x<=4
5c1608c6-1247-11eb-91d9-e935f39b3778,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2,41.0,t<2min,t<2min,x<=4
806a389e-124e-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,20.5,t<2min,t<2min,x<=4
97e773fc-124d-11eb-91d9-e935f39b3778,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,5,96.6,5min<=t<30min,t<2min,4<=t<10
b939d6a8-124d-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,17.5,t<2min,t<2min,x<=4
12ae3124-124f-11eb-91d9-e935f39b3778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,8.0,t<2min,t<2min,x<=4
9b9c7060-124d-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,4,33.75,2min<=t<5min,t<2min,x<=4
f303a40c-124a-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,6.0,t<2min,t<2min,x<=4
ce0b8870-1251-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,128,5,25.6,2min<=t<5min,t<2min,4<=t<10
be280ebe-124d-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,4,24.75,t<2min,t<2min,x<=4
f5e18962-124c-11eb-91d9-e935f39b3778,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,6,204.66666666666666,5min<=t<30min,2min<=t<5min,4<=t<10
27d84ee8-1247-11eb-91d9-e935f39b3778,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,4,41.0,2min<=t<5min,t<2min,x<=4
e41fc3da-124a-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,108,3,36.0,t<2min,t<2min,x<=4
cee7ff9e-1247-11eb-91d9-e935f39b3778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,3,220.33333333333334,5min<=t<30min,2min<=t<5min,x<=4
2698d52a-1247-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,197,2,98.5,2min<=t<5min,t<2min,x<=4
257ba5e6-1242-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,12.0,t<2min,t<2min,x<=4
b2dae2ee-124c-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,3,56.666666666666664,2min<=t<5min,t<2min,x<=4
4286a414-124d-11eb-91d9-e935f39b3778,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,5,33.8,2min<=t<5min,t<2min,4<=t<10
1c7e44d4-1243-11eb-91d9-e935f39b3778,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,363,6,60.5,5min<=t<30min,t<2min,4<=t<10
998de63e-1250-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2,85.0,2min<=t<5min,t<2min,x<=4
8ac3838c-1243-11eb-91d9-e935f39b3778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,3,28.333333333333332,t<2min,t<2min,x<=4
a9a3cce8-1249-11eb-91d9-e935f39b3778,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,6,38.0,2min<=t<5min,t<2min,4<=t<10
fa6b5cae-1244-11eb-91d9-e935f39b3778,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,258,4,64.5,2min<=t<5min,t<2min,x<=4
7633b92e-1247-11eb-91d9-e935f39b3778,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3,33.0,t<2min,t<2min,x<=4
eb71ffdc-1244-11eb-91d9-e935f39b3778,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,4,120.25,5min<=t<30min,2min<=t<5min,x<=4
91f59d46-124a-11eb-91d9-e935f39b3778,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,6,114.5,5min<=t<30min,t<2min,4<=t<10
5b3f0c7e-124a-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,5.5,t<2min,t<2min,x<=4
0fc71b1d-124d-11eb-91d9-e935f39b3778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,400,6,66.66666666666667,5min<=t<30min,t<2min,4<=t<10
11028c28-124d-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,7,81.42857142857143,5min<=t<30min,t<2min,4<=t<10
0fc71b1e-124d-11eb-91d9-e935f39b3778,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559,5,311.8,5min<=t<30min,5min<=t<30min,4<=t<10
2930b78a-1242-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,3,28.333333333333332,t<2min,t<2min,x<=4
bc56816b-1243-11eb-91d9-e935f39b3778,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1307,5,261.4,5min<=t<30min,2min<=t<5min,4<=t<10
bd94bc54-1243-11eb-91d9-e935f39b3778,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,31.333333333333332,t<2min,t<2min,x<=4
38d503fa-1240-11eb-91d9-e935f39b3778,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,4,58.5,2min<=t<5min,t<2min,x<=4
5a7f2bd8-1250-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,19,43.0,5min<=t<30min,t<2min,x>=10
40a5c450-1247-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,19,41.89473684210526,5min<=t<30min,t<2min,x>=10
cd80f6f4-1249-11eb-91d9-e935f39b3778,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,425,7,60.714285714285715,5min<=t<30min,t<2min,4<=t<10
a4c05d66-1241-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,6,100.5,5min<=t<30min,t<2min,4<=t<10
13bc312e-1240-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,24.0,t<2min,t<2min,x<=4
9c96a126-124c-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,2,19.0,t<2min,t<2min,x<=4
1c94408c-1247-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,24.5,t<2min,t<2min,x<=4
fff09ab6-1246-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,3,35.0,t<2min,t<2min,x<=4
127de4f2-1249-11eb-91d9-e935f39b3778,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,160,5,32.0,2min<=t<5min,t<2min,4<=t<10
bececc3a-1244-11eb-91d9-e935f39b3778,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,798,7,114.0,5min<=t<30min,t<2min,4<=t<10
714076be-1247-11eb-91d9-e935f39b3778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,2,38.0,t<2min,t<2min,x<=4
88f99f34-1246-11eb-91d9-e935f39b3778,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,570,7,81.42857142857143,5min<=t<30min,t<2min,4<=t<10
be88d612-124e-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,5,36.6,2min<=t<5min,t<2min,4<=t<10
e342740a-124d-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,16.0,t<2min,t<2min,x<=4
07e6d9c6-124a-11eb-91d9-e935f39b3778,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,15.666666666666666,t<2min,t<2min,x<=4
fbbd57ca-124d-11eb-91d9-e935f39b3778,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,823,4,205.75,5min<=t<30min,2min<=t<5min,x<=4
5bb33ee8-1243-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3,21.0,t<2min,t<2min,x<=4
432dcd26-1251-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,3,63.666666666666664,2min<=t<5min,t<2min,x<=4
0e8ae454-124d-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2,29.5,t<2min,t<2min,x<=4
6d9ba69a-1252-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3.0,t<2min,t<2min,x<=4
cfb98ae0-1248-11eb-91d9-e935f39b3778,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,8,113.875,5min<=t<30min,t<2min,4<=t<10
c00dd018-124a-11eb-91d9-e935f39b3778,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,3,299.6666666666667,5min<=t<30min,2min<=t<5min,x<=4
cfdde514-124f-11eb-91d9-e935f39b3778,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372,16,85.75,5min<=t<30min,t<2min,x>=10
4b2df918-124e-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2,32.0,t<2min,t<2min,x<=4
65c0f220-1240-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,280,3,93.33333333333333,2min<=t<5min,t<2min,x<=4
1fbe0160-1244-11eb-91d9-e935f39b3778,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424,7,203.42857142857142,5min<=t<30min,2min<=t<5min,4<=t<10
ef4b6232-124a-11eb-91d9-e935f39b3778,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,5,53.2,2min<=t<5min,t<2min,4<=t<10
21c1766a-1242-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,2,217.0,5min<=t<30min,2min<=t<5min,x<=4
e4df0e94-124e-11eb-91d9-e935f39b3778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,3,211.33333333333334,5min<=t<30min,2min<=t<5min,x<=4
490c37e2-124b-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2,39.5,t<2min,t<2min,x<=4
be054e52-124c-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548,3,516.0,5min<=t<30min,5min<=t<30min,x<=4
89229ac1-1240-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,5,14.8,t<2min,t<2min,4<=t<10
68778bda-124c-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2,45.5,t<2min,t<2min,x<=4
45a9ea1c-1251-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1649,20,82.45,5min<=t<30min,t<2min,x>=10
cb343a14-1244-11eb-91d9-e935f39b3778,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,861,7,123.0,5min<=t<30min,2min<=t<5min,4<=t<10
8db252f4-1247-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2,75.5,2min<=t<5min,t<2min,x<=4
f4a5f272-124c-11eb-91d9-e935f39b3778,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,247,6,41.166666666666664,2min<=t<5min,t<2min,4<=t<10
17d7f71e-1242-11eb-91d9-e935f39b3778,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,241,7,34.42857142857143,2min<=t<5min,t<2min,4<=t<10
169b67bf-1242-11eb-91d9-e935f39b3778,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,5,137.2,5min<=t<30min,2min<=t<5min,4<=t<10
6708a2c0-1242-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,14.5,t<2min,t<2min,x<=4
98d0e6be-1242-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,233,11,21.181818181818183,2min<=t<5min,t<2min,x>=10
fe84be22-124c-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,419,4,104.75,5min<=t<30min,t<2min,x<=4
8c34d118-1251-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1741,24,72.54166666666667,5min<=t<30min,t<2min,x>=10
8c34d119-1251-11eb-91d9-e935f39b3778,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,15,37.266666666666666,5min<=t<30min,t<2min,x>=10
88632aea-1241-11eb-91d9-e935f39b3778,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,230,5,46.0,2min<=t<5min,t<2min,4<=t<10
b2d017c4-1247-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,27.5,t<2min,t<2min,x<=4
2c2ab6e6-1244-11eb-91d9-e935f39b3778,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,553,10,55.3,5min<=t<30min,t<2min,4<=t<10
2fbf90f0-1245-11eb-91d9-e935f39b3778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,877,5,175.4,5min<=t<30min,2min<=t<5min,4<=t<10
74a38658-1241-11eb-91d9-e935f39b3778,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,124,5,24.8,2min<=t<5min,t<2min,4<=t<10
b10dec34-1249-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,232,6,38.666666666666664,2min<=t<5min,t<2min,4<=t<10
8e7019b2-1240-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,31.0,t<2min,t<2min,x<=4
3538ebdc-1248-11eb-91d9-e935f39b3778,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,657,6,109.5,5min<=t<30min,t<2min,4<=t<10
89fc494e-1247-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,14.0,t<2min,t<2min,x<=4
efb979e6-124c-11eb-91d9-e935f39b3778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,2,136.0,2min<=t<5min,2min<=t<5min,x<=4
88fae9ee-1245-11eb-91d9-e935f39b3778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2,38.5,t<2min,t<2min,x<=4
8d1907bc-124b-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,4,29.25,t<2min,t<2min,x<=4
fb614f0a-1240-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,571,5,114.2,5min<=t<30min,t<2min,4<=t<10
533b4e82-1242-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,22.0,t<2min,t<2min,x<=4
